[GIN-debug] [WARNING] Creating an Engine instance with the Logger and Recovery middleware already attached.

[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] POST   /api/v1/admin/auth        --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).Authenticate-fm (3 handlers)
[GIN-debug] POST   /api/v1/users             --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).AddUser-fm (4 handlers)
[GIN-debug] GET    /api/v1/users/list        --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).ListUsers-fm (4 handlers)
[GIN-debug] GET    /api/v1/users/detail/:id  --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).GetUserByID-fm (4 handlers)
[GIN-debug] GET    /api/v1/users/            --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).GetUserByParams-fm (4 handlers)
[GIN-debug] DELETE /api/v1/users/:id         --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).DeleteUserByID-fm (4 handlers)
[GIN-debug] PATCH  /api/v1/users             --> _/users/ajain324/go-microservices/src/user-microservice/controllers.(*User).UpdateUser-fm (4 handlers)
[GIN-debug] GET    /swagger/*any             --> github.com/swaggo/gin-swagger.CustomWrapHandler.func1 (3 handlers)
[GIN-debug] Listening and serving HTTP on :8808
[GIN] 2020/04/24 - 20:59:59 | 200 |     756.999µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 20:59:59 | 200 |     812.311µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:00 | 200 |     727.402µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:00 | 200 |       726.4µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:00 | 200 |     724.953µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:00 | 200 |      797.47µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:00 | 200 |     789.036µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:00 | 200 |     783.106µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:00 | 200 |     804.714µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:00 | 200 |     762.953µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:01 | 200 |     728.018µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:01 | 200 |     720.163µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:01 | 200 |     752.898µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:01 | 200 |     701.766µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:01 | 200 |     719.631µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:01 | 200 |     771.339µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:01 | 200 |     696.577µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:01 | 200 |     684.686µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:02 | 200 |     678.351µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:02 | 200 |     690.185µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:02 | 200 |      652.19µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:02 | 200 |     693.463µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:02 | 200 |     701.692µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:02 | 200 |      680.88µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:02 | 200 |     731.509µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:02 | 200 |     995.677µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:03 | 200 |     731.405µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:03 | 200 |     693.179µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:03 | 200 |     697.817µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:03 | 200 |     664.562µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:03 | 200 |     703.103µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:03 | 200 |     710.624µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:03 | 200 |     687.432µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:03 | 200 |     711.398µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:04 | 200 |     695.264µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:04 | 200 |     695.211µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:04 | 200 |     734.412µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:04 | 200 |     687.803µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:04 | 200 |     692.173µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:04 | 200 |     698.287µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:05 | 200 |     689.671µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:05 | 200 |      716.43µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:05 | 200 |     689.247µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:05 | 200 |     693.035µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:05 | 200 |     704.125µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:05 | 200 |     701.161µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:05 | 200 |     696.327µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:05 | 200 |     724.349µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:06 | 200 |     703.714µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:06 | 200 |     733.888µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:00:06 | 200 |     693.289µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:43:53 | 200 |     820.511µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:43:53 | 200 |      752.18µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:43:53 | 200 |     674.181µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:43:54 | 200 |      676.32µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:43:54 | 200 |     753.317µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:43:54 | 200 |     715.047µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:43:54 | 200 |     775.773µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:44:22 | 200 |     740.884µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:44:22 | 200 |         735µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:44:22 | 200 |     663.629µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:44:22 | 200 |     755.157µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:44:22 | 200 |     681.952µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:44:46 | 200 |     684.128µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:44:47 | 200 |     744.536µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:44:47 | 200 |     757.891µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:44:47 | 200 |     723.647µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:44:47 | 200 |      683.55µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN-debug] redirecting request 301: /api/v1/users/ --> /api/v1/users/
[GIN] 2020/04/24 - 21:44:47 | 500 |    1.639213ms |  136.55.173.132 | GET      "/api/v1/users/"
[GIN] 2020/04/24 - 21:45:03 | 200 |     730.813µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:45:03 | 200 |     712.193µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:45:04 | 200 |     640.175µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:45:04 | 200 |     707.756µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:45:04 | 200 |     692.698µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN-debug] redirecting request 301: /api/v1/users/ --> /api/v1/users/
[GIN] 2020/04/24 - 21:45:04 | 500 |    1.544752ms |  136.55.173.132 | GET      "/api/v1/users/"
[GIN] 2020/04/24 - 21:45:48 | 200 |      747.76µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:45:48 | 200 |     682.514µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:45:49 | 200 |     644.505µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:45:49 | 200 |      735.09µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:45:49 | 200 |     601.187µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN-debug] redirecting request 301: /api/v1/users/ --> /api/v1/users/
[GIN] 2020/04/24 - 21:45:49 | 500 |     1.49416ms |  136.55.173.132 | GET      "/api/v1/users/"
[GIN] 2020/04/24 - 21:46:45 | 200 |     702.935µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:46:46 | 200 |     679.323µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:46:46 | 200 |     652.735µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:46:46 | 200 |     723.891µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:46:46 | 200 |       645.4µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN-debug] redirecting request 301: /api/v1/users/ --> /api/v1/users/
[GIN] 2020/04/24 - 21:46:46 | 500 |    1.503362ms |  136.55.173.132 | GET      "/api/v1/users/"
[GIN] 2020/04/24 - 21:47:06 | 200 |     674.686µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:47:06 | 200 |      704.94µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:47:06 | 200 |     666.256µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:47:07 | 200 |     714.472µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:47:07 | 200 |     682.182µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN-debug] redirecting request 301: /api/v1/users/ --> /api/v1/users/
[GIN] 2020/04/24 - 21:47:07 | 500 |    1.630509ms |  136.55.173.132 | GET      "/api/v1/users/"
[GIN] 2020/04/24 - 21:47:45 | 200 |     715.842µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:47:45 | 200 |     716.654µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:47:46 | 200 |     718.696µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:47:46 | 200 |    1.007368ms |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:47:46 | 200 |     754.156µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN-debug] redirecting request 301: /api/v1/users/ --> /api/v1/users/
[GIN] 2020/04/24 - 21:47:46 | 500 |    1.534628ms |  136.55.173.132 | GET      "/api/v1/users/"
[GIN] 2020/04/24 - 21:48:00 | 200 |     786.534µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:48:00 | 200 |     735.575µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:48:00 | 200 |     618.688µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:48:00 | 200 |     750.323µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:48:01 | 200 |     739.725µs |  136.55.173.132 | POST     "/api/v1/users"
[GIN] 2020/04/24 - 21:48:01 | 200 |    3.628599ms |  136.55.173.132 | GET      "/api/v1/users/list"
